Title:,"Time Series, Area-Averaged of SO2 Column Amount daily 0.25 deg. [OMI OMSO2e (daily)"
2014-12-24,0.810000002
2014-12-25,-1.267651e+30
2014-12-26,-1.267651e+30
2014-12-27,-1.267651e+30
2014-12-28,-1.267651e+30
2014-12-29,-1.267651e+30
2014-12-30,-1.267651e+30
2014-12-31,0.0199999996
2015-01-01,-1.267651e+30
2015-01-02,0.0900000036
2015-01-03,-1.267651e+30
2015-01-04,-1.267651e+30
2015-01-05,-1.267651e+30
2015-01-06,0.0399999991
2015-01-07,-1.267651e+30
2015-01-08,-1.267651e+30
2015-01-09,-0.579999983
2015-01-10,-1.267651e+30
2015-01-11,-0.25
2015-01-12,-1.267651e+30
2015-01-13,-1.267651e+30
2015-01-14,-1.267651e+30
2015-01-15,-1.267651e+30
2015-01-16,0.25
2015-01-17,-1.267651e+30
2015-01-18,-0.660000026
2015-01-19,-1.267651e+30
2015-01-20,-1.267651e+30
2015-01-21,-1.267651e+30
2015-01-22,0.980000019
2015-01-23,2.9000001
2015-01-24,-1.267651e+30
2015-01-25,-1.267651e+30
2015-01-26,-1.267651e+30
2015-01-27,0.49000001
2015-01-28,-1.267651e+30
2015-01-29,-1.267651e+30
2015-01-30,-1.267651e+30
2015-01-31,-1.267651e+30
2015-02-01,-1.267651e+30
2015-02-02,-1.267651e+30
2015-02-03,-1.267651e+30
2015-02-04,-1.267651e+30
2015-02-05,0.349999994
2015-02-06,-1.267651e+30
2015-02-07,1.91999996
2015-02-08,-0.150000006
2015-02-09,-1.267651e+30
2015-02-10,1.63999999
2015-02-11,-1.267651e+30
2015-02-12,-1.267651e+30
2015-02-13,-1.267651e+30
2015-02-14,0.159999996
2015-02-15,-1.267651e+30
2015-02-16,-1.267651e+30
2015-02-17,-0.170000002
2015-02-18,-1.267651e+30
2015-02-19,-1.267651e+30
2015-02-20,-1.267651e+30
2015-02-21,-1.267651e+30
2015-02-22,-1.267651e+30
2015-02-23,-0.0500000007
2015-02-24,1.63999999
2015-02-25,-1.267651e+30
2015-02-26,1.14999998
2015-02-27,-1.267651e+30
2015-02-28,-1.267651e+30
2015-03-01,-1.267651e+30
2015-03-02,0.899999976
2015-03-03,-1.267651e+30
2015-03-04,-1.267651e+30
2015-03-05,0.389999986
2015-03-06,-1.267651e+30
2015-03-07,-1.267651e+30
2015-03-08,-1.267651e+30
2015-03-09,-0.529999971
2015-03-10,-1.267651e+30
2015-03-11,-0.25999999
2015-03-12,-1.267651e+30
2015-03-13,-1.267651e+30
2015-03-14,-0.180000007
2015-03-15,-1.267651e+30
2015-03-16,-0.330000013
2015-03-17,-1.267651e+30
2015-03-18,-1.267651e+30
2015-03-19,-1.267651e+30
2015-03-20,-1.267651e+30
2015-03-21,0.209999993
2015-03-22,-1.267651e+30
2015-03-23,0.930000007
2015-03-24,-1.267651e+30
2015-03-25,0.660000026
2015-03-26,-1.267651e+30
2015-03-27,-0.340000004
2015-03-28,-0.400000006
2015-03-29,-1.267651e+30
2015-03-30,-1.267651e+30
2015-03-31,-1.267651e+30
2015-04-01,-1.267651e+30
2015-04-02,-1.267651e+30
2015-04-03,-0.639999986
2015-04-04,-1.267651e+30
2015-04-05,-1.267651e+30
2015-04-06,0.280000001
2015-04-07,-1.267651e+30
2015-04-08,-1.267651e+30
2015-04-09,-1.267651e+30
2015-04-10,-1.267651e+30
2015-04-11,-1.267651e+30
2015-04-12,-1.267651e+30
2015-04-13,0.239999995
2015-04-14,-1.267651e+30
2015-04-15,-0.589999974
2015-04-16,-1.267651e+30
2015-04-17,0.0299999993
2015-04-18,-1.267651e+30
2015-04-19,-1.267651e+30
2015-04-20,-1.267651e+30
2015-04-21,-1.267651e+30
2015-04-22,-0.310000002
2015-04-23,-1.267651e+30
2015-04-24,-1.267651e+30
2015-04-25,-1.267651e+30
2015-04-26,-0.360000014
2015-04-27,-1.267651e+30
2015-04-28,-1.267651e+30
2015-04-29,0.389999986
2015-04-30,-0.319999993
2015-05-01,0.0700000003
2015-05-02,-1.267651e+30
2015-05-03,-1.267651e+30
2015-05-04,-1.267651e+30
2015-05-05,1.62
2015-05-06,-1.267651e+30
2015-05-07,-1.267651e+30
2015-05-08,-1.267651e+30
2015-05-09,-1.267651e+30
2015-05-10,-1.267651e+30
2015-05-11,-1.267651e+30
2015-05-12,-0.0599999987
2015-05-13,-1.267651e+30
2015-05-14,-0.340000004
2015-05-15,-0.230000004
2015-05-16,-0.330000013
2015-05-17,0.689999998
2015-05-18,0.449999988
2015-05-19,-0.25999999
2015-05-20,-1.267651e+30
2015-05-21,-1.267651e+30
2015-05-22,-1.267651e+30
2015-05-23,1.01999998
2015-05-24,0.99000001
2015-05-25,-1.267651e+30
2015-05-26,-1.267651e+30
2015-05-27,-1.267651e+30
2015-05-28,-1.267651e+30
2015-05-29,-1.267651e+30
2015-05-30,-0.219999999
2015-05-31,-0.239999995
2015-06-01,-1.267651e+30
2015-06-02,-1.267651e+30
2015-06-03,-1.267651e+30
2015-06-04,-1.267651e+30
2015-06-05,-1.267651e+30
2015-06-06,0.0700000003
2015-06-07,-1.267651e+30
2015-06-08,-1.267651e+30
2015-06-09,1.38
2015-06-10,-1.267651e+30
2015-06-11,-1.267651e+30
2015-06-12,-1.267651e+30
2015-06-13,-1.267651e+30
2015-06-14,-1.267651e+30
2015-06-15,-1.267651e+30
2015-06-16,-1.267651e+30
2015-06-17,-1.267651e+30
2015-06-18,0.109999999
2015-06-19,-1.267651e+30
2015-06-20,0.0299999993
2015-06-21,-1.267651e+30
2015-06-22,-1.267651e+30
2015-06-23,-1.267651e+30
2015-06-24,-1.267651e+30
2015-06-25,-1.267651e+30
2015-06-26,-1.267651e+30
2015-06-27,-1.267651e+30
2015-06-28,-1.267651e+30
2015-06-29,-1.267651e+30
2015-06-30,-1.267651e+30
2015-07-01,0.200000003
2015-07-02,0.959999979
2015-07-03,-0.540000021
2015-07-04,-1.267651e+30
2015-07-05,-1.267651e+30
2015-07-06,-1.267651e+30
2015-07-07,-1.267651e+30
2015-07-08,0.300000012
2015-07-09,-1.267651e+30
2015-07-10,-1.267651e+30
2015-07-11,-1.267651e+30
2015-07-12,-1.267651e+30
2015-07-13,-1.267651e+30
2015-07-14,-1.267651e+30
2015-07-15,-1.267651e+30
2015-07-16,-1.267651e+30
2015-07-17,-1.267651e+30
2015-07-18,-1.267651e+30
2015-07-19,-1.267651e+30
2015-07-20,-1.267651e+30
2015-07-21,-1.267651e+30
2015-07-22,-1.267651e+30
2015-07-23,-1.267651e+30
2015-07-24,-1.267651e+30
2015-07-25,-1.267651e+30
2015-07-26,-1.267651e+30
2015-07-27,-1.267651e+30
2015-07-28,-1.267651e+30
2015-07-29,-1.267651e+30
2015-07-30,-1.267651e+30
2015-07-31,-1.267651e+30
2015-08-01,-1.267651e+30
2015-08-02,-1.267651e+30
2015-08-03,-1.267651e+30
2015-08-04,-1.267651e+30
2015-08-05,-1.267651e+30
2015-08-06,0.49000001
2015-08-07,-1.267651e+30
2015-08-08,-1.267651e+30
2015-08-09,-1.267651e+30
2015-08-10,-1.267651e+30
2015-08-11,-1.267651e+30
2015-08-12,-0.170000002
2015-08-13,-0.189999998
2015-08-14,-1.267651e+30
2015-08-15,-1.267651e+30
2015-08-16,-0.170000002
2015-08-17,-1.267651e+30
2015-08-18,-1.267651e+30
2015-08-19,-1.267651e+30
2015-08-20,-1.267651e+30
2015-08-21,0.430000007
2015-08-22,-1.267651e+30
2015-08-23,-1.267651e+30
2015-08-24,-1.267651e+30
2015-08-25,-1.267651e+30
2015-08-26,-1.267651e+30
2015-08-27,-1.267651e+30
2015-08-28,-1.267651e+30
2015-08-29,-1.267651e+30
2015-08-30,-1.267651e+30
2015-08-31,-1.267651e+30
2015-09-01,-1.267651e+30
2015-09-02,-1.267651e+30
2015-09-03,-0.0700000003
2015-09-04,-1.267651e+30
2015-09-05,-1.267651e+30
2015-09-06,-0.180000007
2015-09-07,-1.267651e+30
2015-09-08,-1.267651e+30
2015-09-09,-1.267651e+30
2015-09-10,-1.267651e+30
2015-09-11,-1.267651e+30
2015-09-12,-1.267651e+30
2015-09-13,-0.579999983
2015-09-14,-1.267651e+30
2015-09-15,-1.267651e+30
2015-09-16,-1.267651e+30
2015-09-17,-1.267651e+30
2015-09-18,-1.267651e+30
2015-09-19,0.0299999993
2015-09-20,0.800000012
2015-09-21,-1.267651e+30
2015-09-22,-1.267651e+30
2015-09-23,-1.267651e+30
2015-09-24,-1.267651e+30
2015-09-25,-1.267651e+30
2015-09-26,-0.0599999987
2015-09-27,-1.267651e+30
2015-09-28,-1.267651e+30
2015-09-29,-1.267651e+30
2015-09-30,-1.267651e+30
2015-10-01,-0.0900000036
2015-10-02,-1.267651e+30
2015-10-03,-0.660000026
2015-10-04,-1.267651e+30
2015-10-05,0.0799999982
2015-10-06,-0.620000005
2015-10-07,-1.267651e+30
2015-10-08,-0.75
2015-10-09,-1.267651e+30
2015-10-10,-0.379999995
2015-10-11,-1.267651e+30
2015-10-12,-0.540000021
2015-10-13,-1.267651e+30
2015-10-14,-1.267651e+30
2015-10-15,0.00999999978
2015-10-16,-1.267651e+30
2015-10-17,-1.267651e+30
2015-10-18,-1.267651e+30
2015-10-19,-1.267651e+30
2015-10-20,-1.267651e+30
2015-10-21,-1.267651e+30
2015-10-22,-1.267651e+30
2015-10-23,-1.267651e+30
2015-10-24,0.790000021
2015-10-25,-1.267651e+30
2015-10-26,-1.267651e+30
2015-10-27,-1.267651e+30
2015-10-28,1.17999995
2015-10-29,-1.267651e+30
2015-10-30,1.41999996
2015-10-31,1.04999995
2015-11-01,-1.267651e+30
2015-11-02,-0.189999998
2015-11-03,-1.267651e+30
2015-11-04,-1.267651e+30
2015-11-05,-1.267651e+30
2015-11-06,-1.267651e+30
2015-11-07,-1.267651e+30
2015-11-08,-1.267651e+30
2015-11-09,-1.267651e+30
2015-11-10,-1.267651e+30
2015-11-11,-1.267651e+30
2015-11-12,-1.267651e+30
2015-11-13,-1.267651e+30
2015-11-14,-1.267651e+30
2015-11-15,-1.267651e+30
2015-11-16,1.37
2015-11-17,-1.267651e+30
2015-11-18,-1.267651e+30
2015-11-19,-1.267651e+30
2015-11-20,-1.267651e+30
2015-11-21,-1.267651e+30
2015-11-22,-1.267651e+30
2015-11-23,-1.267651e+30
2015-11-24,-1.267651e+30
2015-11-25,-1.267651e+30
2015-11-26,-1.267651e+30
2015-11-27,-1.267651e+30
2015-11-28,-1.267651e+30
2015-11-29,-1.267651e+30
2015-11-30,-1.267651e+30
2015-12-01,-1.267651e+30
2015-12-02,-1.38
2015-12-03,-1.267651e+30
2015-12-04,1.00999999
2015-12-05,-1.267651e+30
2015-12-06,-1.90999997
2015-12-07,-1.267651e+30
2015-12-08,-1.267651e+30
2015-12-09,-1.267651e+30
2015-12-10,-1.267651e+30
2015-12-11,0.0900000036
2015-12-12,-1.267651e+30
2015-12-13,-1.267651e+30
2015-12-14,-1.267651e+30
2015-12-15,-0.810000002
2015-12-16,-1.267651e+30
2015-12-17,-1.267651e+30
2015-12-18,0.449999988
2015-12-19,-1.267651e+30
2015-12-20,-1.267651e+30
2015-12-21,-1.267651e+30
2015-12-22,-1.267651e+30
2015-12-23,-1.267651e+30
2015-12-24,-1.267651e+30
2015-12-25,-0.270000011
2015-12-26,-1.267651e+30
2015-12-27,-1.267651e+30
2015-12-28,-1.267651e+30
2015-12-29,-1.267651e+30
2015-12-30,-1.267651e+30
2015-12-31,-0.289999992
2016-01-01,-1.267651e+30
2016-01-02,-1.267651e+30
2016-01-03,-1.267651e+30
2016-01-04,-1.267651e+30
2016-01-05,2.71000004
2016-01-06,-1.267651e+30
2016-01-07,-0.25999999
2016-01-08,-1.267651e+30
2016-01-09,0.400000006
2016-01-10,-1.267651e+30
2016-01-11,-1.267651e+30
2016-01-12,0.5
2016-01-13,-1.267651e+30
2016-01-14,0.340000004
2016-01-15,-1.267651e+30
2016-01-16,-1.267651e+30
2016-01-17,-1.267651e+30
2016-01-18,-1.267651e+30
2016-01-19,0.560000002
2016-01-20,-1.267651e+30
2016-01-21,-1.267651e+30
2016-01-22,-1.267651e+30
2016-01-23,0.790000021
2016-01-24,-1.267651e+30
2016-01-25,-0.709999979
2016-01-26,0.460000008
2016-01-27,-1.267651e+30
2016-01-28,1.48000002
2016-01-29,-1.267651e+30
2016-01-30,-1.267651e+30
2016-01-31,-1.267651e+30
2016-02-01,0.75999999
2016-02-02,-1.267651e+30
2016-02-03,0.280000001
2016-02-04,-1.01999998
2016-02-05,-1.267651e+30
2016-02-06,0.280000001
2016-02-07,-1.267651e+30
2016-02-08,0.610000014
2016-02-09,-1.267651e+30
2016-02-10,-0.0799999982
2016-02-11,-1.267651e+30
2016-02-12,-1.267651e+30
2016-02-13,-1.267651e+30
2016-02-14,-1.267651e+30
2016-02-15,-0.889999986
2016-02-16,-1.267651e+30
2016-02-17,-0.0299999993
2016-02-18,-1.267651e+30
2016-02-19,-1.267651e+30
2016-02-20,-1.03999996
2016-02-21,-1.267651e+30
2016-02-22,-1.267651e+30
2016-02-23,-1.267651e+30
2016-02-24,-0.129999995
2016-02-25,-1.267651e+30
2016-02-26,-0.239999995
2016-02-27,-1.267651e+30
2016-02-28,-1.267651e+30
2016-02-29,0.430000007
2016-03-01,-1.267651e+30
2016-03-02,0.409999996
2016-03-03,-1.267651e+30
2016-03-04,-1.267651e+30
2016-03-05,-1.267651e+30
2016-03-06,-1.267651e+30
2016-03-07,-0.180000007
2016-03-08,-1.267651e+30
2016-03-09,-0.439999998
2016-03-10,-1.267651e+30
2016-03-11,0.970000029
2016-03-12,-1.267651e+30
2016-03-13,1.36000001
2016-03-14,0.230000004
2016-03-15,-1.267651e+30
2016-03-16,0.680000007
2016-03-17,-1.267651e+30
2016-03-18,-1.267651e+30
2016-03-19,-1.267651e+30
2016-03-20,0.720000029
2016-03-21,-1.267651e+30
2016-03-22,-1.267651e+30
2016-03-23,0.910000026
2016-03-24,-1.267651e+30
2016-03-25,1.24000001
2016-03-26,-1.267651e+30
2016-03-27,0.0599999987
2016-03-28,-1.267651e+30
2016-03-29,0.790000021
2016-03-30,0.569999993
2016-03-31,-1.267651e+30
2016-04-01,-0.0500000007
2016-04-02,-1.267651e+30
2016-04-03,1.32000005
2016-04-04,-1.267651e+30
2016-04-05,0.400000006
2016-04-06,-1.267651e+30
2016-04-07,-1.267651e+30
2016-04-08,-0.189999998
2016-04-09,-1.267651e+30
2016-04-10,-0.129999995
2016-04-11,-1.267651e+30
2016-04-12,-1.267651e+30
2016-04-13,-1.267651e+30
2016-04-14,-0.980000019
2016-04-15,-1.267651e+30
2016-04-16,-1.267651e+30
2016-04-17,0.00999999978
2016-04-18,-1.267651e+30
2016-04-19,-1.267651e+30
2016-04-20,-1.267651e+30
2016-04-21,-1.47000003
2016-04-22,-1.267651e+30
2016-04-23,-1.267651e+30
2016-04-24,0.419999987
2016-04-25,-1.267651e+30
2016-04-26,-0.189999998
2016-04-27,-1.267651e+30
2016-04-28,-0.370000005
2016-04-29,-1.267651e+30
2016-04-30,0.800000012
2016-05-01,-0.340000004
2016-05-02,-1.267651e+30
2016-05-03,-0.140000001
2016-05-04,0.00999999978
2016-05-05,-1.267651e+30
2016-05-06,-1.267651e+30
2016-05-07,0.0299999993
2016-05-08,-1.267651e+30
2016-05-09,-1.267651e+30
2016-05-10,0.170000002
2016-05-11,-1.267651e+30
2016-05-12,-1.267651e+30
2016-05-13,-1.267651e+30
2016-05-14,-1.267651e+30
2016-05-15,-1.267651e+30
2016-05-16,-0.0500000007
2016-05-17,0.419999987
2016-05-18,1.12
2016-05-19,0.50999999
2016-05-20,-1.267651e+30
2016-05-21,-1.267651e+30
2016-05-22,-1.267651e+30
2016-05-23,-1.267651e+30
2016-05-24,-1.267651e+30
2016-05-25,-1.267651e+30
2016-05-26,-0.140000001
2016-05-27,-1.267651e+30
2016-05-28,0.409999996
2016-05-29,-1.267651e+30
2016-06-10,-1.267651e+30
2016-06-13,-1.267651e+30
2016-06-14,-1.267651e+30
2016-06-15,-0.159999996
2016-06-16,-1.267651e+30
2016-06-17,-1.267651e+30
2016-06-18,-1.267651e+30
2016-06-19,-0.25
